Date,Volume.filtered_mL,Sample.dryweight_g,Sample.wetweight_g,C10.0_PERCENT,C11.0_PERCENT,C12.0_PERCENT,C13.0_PERCENT,C14.0_PERCENT,C14.1_PERCENT,C15.0_PERCENT,C16.0_PERCENT,C16.1n.7_PERCENT,C16.1n.9_PERCENT,C17.0_PERCENT,C18.0_PERCENT,C16.3n.4_PERCENT,C18.1n.7_PERCENT,C18.1n.7t_PERCENT,C18.1n.9c_PERCENT,C18.1n.9t_PERCENT,C18.2n.6c_and_C16.4n.1_PERCENT,C18.2n.6t_PERCENT,C18.3n.3_PERCENT,C18.3n.6_PERCENT,C18.4n.3_PERCENT,C20.0_PERCENT,C20.1n.9_PERCENT,C20.3n.3_PERCENT,C20.4n.6_PERCENT,C20.5n.3_PERCENT,C22.0_PERCENT,C22.1n.9_PERCENT,C22.2n.6_PERCENT,C22.4n.6_PERCENT,C22.5n.3_PERCENT,C22.5n.6._PERCENT,C22.6n.3_PERCENT,C23.0_PERCENT,C24.0_PERCENT,C24.1n.9_PERCENT,C16.2n.4_PERCENT,C20.4n.3_PERCENT,C22.1n.11_PERCENT,TotalFA_ug,Ratio16.1,Diatom.Flag,DHA.EPA,Terr_18.2n6_18.3n3,River.C22C24,Bacteria_15_17,Carn18.1N9_n7,percent.SFA,percent.MUFA,percent.PUFA,PUFA.SFA,percent.n3_PUFA,percent.n6_PUFA,n3.n6,EFA.ug.L,HUFA.ug.L,Prop.EFA,Prop.HUFA,C.N,delta15n,delta13c,POC_ug.L,PN_ug.L,chl_20um,chl_GF.F,chl_3um,phaeo.chla,NO3,PO4,Si,SST,SSS,log10.N2,Rain2Day,WindSp2Day,WindDir2Day,Bacillariophyta,Chlorophyta,Ciliophora,Cryptophyta,Dinoflagellata
11/3/15,9600,NA,0.6878,0.001515045,0,0.009593007,0,0.07771188,0,0.009067703,0.211604289,0.059250806,0.013068435,0.01214242,0.209580724,0.020212909,0.023799731,0,0.049099261,0,0.07410138,0,0.015827732,0,0.028930326,0.013124412,0.003052334,0,0,0.077581885,0.00837251,0.007717179,0,0,0,0,0.056148531,0.004106841,0.00392553,0,0.007626779,0.002838352,0,98.45994006,0.280007584,1.631928902,0.723732495,0.089929112,0.01229804,0.021210123,2.063017498,0.560744361,0.142919311,0.280429541,0.500102294,0.178488473,0,Inf,1.83062129,1.37157174,0.178488473,0.133730416,NA,NA,-23.42482591,114.2956193,NA,0.517105367,0.098807757,0.095929436,0.475733289,18.43432181,1.68568818,38.63721136,11.39285,28.7829,-3.717876028,12.8,1.452333333,262.708125,NA,NA,NA,NA,NA
12/11/15,9900,0.02573,0.72923,0.001846704,0,0.005742889,0,0.04052528,0.002344806,0.006423764,0.193425125,0.03551306,0.009873294,0.014030778,0.32319074,0,0.017903075,0.003185238,0.047027989,0.008909947,0.067660099,0.006129969,0.01388296,0,0.019867099,0.017833961,0,0,0,0.017138348,0.004912854,0.013897511,0.034050613,0,0,0,0.014834079,0,0.004672405,0,0,0.075177414,0,58.95528577,0.18360107,1.083716006,0.865548944,0.081543058,0.009585259,0.020454542,2.626810749,0.6126045,0.116686441,0.167433197,0.273313691,0.065722486,0.034050613,1.930141077,0.39138262,0.190398341,0.065722486,0.031972427,3.218241552,7.172368859,-26.1665691,97.18304532,31.21742183,0.027276436,0.058392745,0.017834399,2.627792795,27.67936042,2.382264137,49.311808,9.29565,29.1313,-4.992200044,19.6,2.682875,182.205,NA,NA,NA,NA,NA
1/5/16,10000,0.0224,0.6708,0,0,0.008999966,0,0.078781242,0.003878499,0.008122207,0.229582613,0.057754399,0.020264272,0.020574483,0.14491241,0,0.028732084,0,0.047942334,0,0.050627484,0.021089748,0.040854588,0,0.097623108,0.013733649,0,0,0,0.066103182,0,0,0,0,0,0,0.060423733,0,0,0,0,0,0,44.33389456,0.2515626,0.622708354,0.914082058,0.091482072,0,0.02869669,1.668599263,0.50470657,0.138307315,0.315632095,0.625377425,0.265004611,0,Inf,1.174868648,0.560943091,0.265004611,0.126526915,2.647620326,4.153198018,-27.23315553,72.69339212,25.47858604,0.033080941,0.161836053,0.138326302,1.091269068,29.21347577,2.38972139,51.39497174,7.14285,28.50645,-4.662681842,0.4,0.925916667,253.9823125,NA,NA,NA,NA,NA
2/2/16,9750,0.0112,0.6977,0,0,0.007866916,0,0.060412648,0.001930558,0.005846821,0.199562704,0.038422854,0.015969227,0.013229096,0.243536922,0.001860744,0.019524502,0,0.042980941,0,0.070639118,0.01838761,0.035645168,0,0.084074862,0.013208939,0,0,0,0.055360107,0.003833063,0.004332175,0,0,0,0,0.05590087,0,0.003901032,0,0.003573122,0,0,78.90101261,0.192535244,0.564948855,1.0097681,0.106284286,0.007734095,0.019075917,2.20138471,0.551398142,0.107191031,0.307053991,0.556864392,0.230981007,0,Inf,1.869193372,0.900369614,0.230981007,0.111260977,5.354378502,6.247819631,-27.58508221,105.7884585,19.05996911,0.105566975,0.341806338,0.354645079,0.378361595,28.06434413,2.297365828,49.84232568,7.54255,27.8988,-3.585361991,3.8,0.849375,241.1622083,NA,NA,NA,NA,NA
2/9/16,10220,0.02443,0.69843,0,0,0.007001564,0,0.053497857,0.002651269,0.005552546,0.252521242,0.034643926,0.013741924,0.011302988,0.344203517,0.00181336,0.016243656,0.00370472,0.027753374,0,0.031135091,0.009865894,0.021856463,0,0.044864159,0.014717798,0,0,0,0.034265169,0.023983571,0.005312456,0,0,0.002173997,0,0.020144539,0.013694381,0.003354538,0,0,0,0,102.014394,0.137192127,0.814163619,0.587901359,0.052991554,0.027338109,0.016855534,1.708566892,0.729830003,0.086604682,0.156252777,0.214094758,0.123304327,0,Inf,1.209103451,0.543108942,0.121130331,0.054409708,5.268966123,5.953375071,-27.48220754,113.2213425,26.18348068,0.079487096,0.290521017,0.216584173,0.614680161,27.85281146,2.21417091,51.78209635,7.7188,27.58616667,-3.470265013,3,0.662583333,200.4939792,NA,NA,NA,NA,NA
2/16/16,9750,0.0217,0.55005,0,0,0.01441993,0,0.044635647,0,0.006337881,0.24500522,0.026999898,0.012315348,0.012636107,0.309839181,0,0.013650364,0,0.068577908,0.004938294,0.068664926,0.008557561,0.020749816,0,0.038701371,0.015167469,0,0,0,0.035887288,0.00774318,0.004182197,0,0,0,0,0.032752679,0.003023031,0.005214703,0,0,0,0,98.82803576,0.110201317,0.682045002,0.912654068,0.089414742,0.012957884,0.018973988,5.023888649,0.664022349,0.113410368,0.196756081,0.296309425,0.128091154,0,Inf,1.298358684,0.695749043,0.128091154,0.068639968,3.295219821,4.044909063,-27.47392985,87.55283185,29.65077453,0.056690722,0.167162441,0.150306814,0.765469404,27.43126661,2.280869339,49.54780559,7.9057,27.2175,-3.543271925,32.2,1.004791667,183.2979375,NA,NA,NA,NA,NA
2/23/16,10000,0.118,0.7958,0.000891249,0,0.017694515,0,0.040663726,0.000843826,0.004686598,0.195819447,0.028185003,0.008575521,0.009949132,0.322279495,0,0.092062362,0.014739997,0.069299011,0,0.056935465,0.006685487,0.01597776,0.000589402,0.029020138,0.017200703,0.001781682,0,0.001159313,0.02559189,0.005767737,0.001985691,0,0,0.000875381,0,0.021735886,0.003459229,0.002740392,0,0.001785125,0.00101884,0,132.100226,0.143933626,0.825302853,0.849327129,0.072913224,0.008508129,0.01463573,0.75273988,0.621152223,0.194157574,0.153670359,0.247395652,0.093201055,0.001748715,53.29687824,1.242724801,0.640515542,0.094074389,0.048487089,4.985845505,6.517163616,-27.39976026,87.47984434,17.99909828,0.089631368,0.183244927,0.132470136,0.647521905,26.69651126,2.200175836,49.89980267,7.9581,27.0212,-3.421231975,0.6,1.136666667,204.6120833,1920,14000,1440,3500,480
3/15/16,10000,0.0235,0.7818,0,0,0.008819169,0,0.05810499,0,0.006033233,0.198976953,0.041961542,0.012113252,0.012975432,0.285448995,0.002097631,0.018529248,0,0.054603207,0,0.067970182,0.007041753,0.027884767,0,0.04839287,0.01791392,0,0,0,0.059418184,0.006033966,0.005885265,0,0,0,0,0.051174647,0,0.004601062,0,0.004019733,0,0,77.91764465,0.210886445,0.843430083,0.861262389,0.095854949,0.010635027,0.019008665,2.9468658,0.59890772,0.120979262,0.260958013,0.435723242,0.186870467,0,Inf,1.456050667,0.861713288,0.186870467,0.110592831,4.400018231,5.348458595,-26.46372281,104.6212297,26.54765742,0.175456544,0.128290924,0.204303319,1.075034844,25.96295281,2.147947864,50.68949903,8.22195,26.6463,-3.734154133,37.2,2.027148936,203.3031915,NA,NA,NA,NA,NA
3/22/16,10000,0.0109,0.6591,0.003701434,0,0.010706999,0,0.099125918,0.001232673,0.006687819,0.19113717,0.055935814,0.01560732,0.01038072,0.177493643,0.004004887,0.022007757,0,0.034127477,0,0.047447045,0.01117665,0.030692109,0,0.072334368,0.010598815,0,0,0,0.088926607,0.009276484,0.004100405,0,0,0,0,0.072088501,0.00807641,0.003756906,0,0.005850924,0.003525141,0,108.3883204,0.292647496,0.883523694,0.810651658,0.078139155,0.013033391,0.017068539,1.55070221,0.530942319,0.117404126,0.321344442,0.605234186,0.264041586,0,Inf,2.861902398,1.745215716,0.264041586,0.161015108,5.015187501,5.116551731,-26.91613339,213.5598755,33.55175871,0.47305586,0.337927468,0.532846993,0.556010045,24.01522991,1.996385964,49.58785179,8.70705,26.68115,-3.285934704,14.4,0.996541667,181.8285417,25744,63452,9880,56888,3548
3/29/16,10000,0.0268,0.7007,0,0,0.003804482,0,0.068943084,0,0.006905626,0.206641507,0.066291038,0.016289719,0.00609788,0.242135461,0,0.019454254,0.004209898,0.076162487,0.002731073,0.066882014,0.005000589,0.019710742,0,0.047125043,0.013607551,0,0,0,0.066887529,0,0.005916137,0,0,0,0,0.047068393,0,0,0,0.008135494,0,0,174.823705,0.320802144,1.240639847,0.7036946,0.086592756,0,0.013003506,3.914952892,0.548135591,0.167823916,0.255809214,0.466689663,0.180791706,0,Inf,3.160667591,1.992219644,0.180791706,0.113955922,5.04546053,5.097916345,-25.29116376,154.8269809,28.1210591,1.08125404,0.103311623,0.185924202,0.378757293,23.64467294,1.991737471,48.60928021,9.04115,27.5038,-3.556231771,4,2.5524375,280.5857708,234374,26250,2810,17500,7531
4/8/16,9970,0.0579,1.5419,0.000783514,0,0.005334268,0.002633808,0.108149884,0.001614532,0.010361178,0.230152674,0.108768999,0.017158325,0.007496098,0.076860952,0.01485134,0.028354202,0,0.060643167,0.00129158,0.005985486,0.002407761,0.012006302,0.001887985,0.027866439,0.004678355,0.006726289,0.001836056,0.003664877,0.123189912,0.003488438,0.002219076,0,0,0.006939469,0.002193851,0.089921693,0.002909292,0.002146848,0.001481965,0.017191844,0.003154171,0,211.5812803,0.472594983,2.004839339,0.729943646,0.017991789,0.005635286,0.017857276,2.138771767,0.454995309,0.20980823,0.307535255,0.675908629,0.261759871,0.007746713,33.78979674,5.486623223,4.600385716,0.258537208,0.216776482,4.586138616,6.906857075,-20.7946752,346.720692,67.39896401,NA,NA,NA,NA,0.706975473,0.22823994,3.485374014,10.2417,27.31305,-3.346874766,2.4,0.710770833,169.511875,411464,36750,3600,0,22674
4/14/16,10000,0.06423,1.60863,0,0,0.007115588,0,0.128413171,0,0.011647578,0.236192146,0.114022096,0.024128384,0.007502938,0.070037988,0,0.025356219,0,0.093834432,0.004756473,0.061068171,0.0028078,0.00636355,0,0.017892251,0.007238,0,0,0.004130538,0.072834726,0.002307007,0.008591282,0,0,0,0,0.060513185,0,0.003368185,0.005193715,0.01794606,0.002218603,0,488.2370254,0.482751429,2.41601193,0.830828762,0.067431721,0.005675192,0.019150516,3.700647593,0.4738226,0.246997744,0.240748482,0.50809835,0.157603713,0.004130538,38.15573566,7.896464939,6.71220693,0.161734251,0.13747845,4.697516776,7.704304354,-19.41057702,652.3496891,108.765062,8.088180527,0.01,0.244524857,0.318094576,1.836858808,0.29879305,5.932707564,10.45155,27.46465,-3.699547966,0,2.417416667,163.2625,1686400,14000,4000,7000,7300
4/28/16,8900,0.0225,0.668,0.000887911,0,0.004475593,0.001377476,0.096323307,0,0.007467018,0.222295342,0.081509173,0.01452111,0.010284522,0.181359903,0.004714172,0.034129948,0.001238426,0.06050227,0,0.036886071,0.008802138,0.013707981,0.001412919,0.030250885,0.011691928,0,0,0.002550366,0.05939599,0.00477988,0.003855288,0,0,0.001330041,0,0.088989573,0.001766829,0.003627316,0,0.008171942,0,0,160.3589713,0.366670631,1.144609439,1.498242093,0.050594052,0.008407196,0.01775154,1.772703249,0.546337024,0.179996678,0.24740994,0.452852231,0.193674469,0.003963286,48.8671502,3.537045284,2.719542731,0.196307714,0.150935929,4.763591225,6.653860125,-20.51858579,347.7576238,73.89959541,2.55781508,0.437299949,0.615699643,0.42602715,3.515784184,0.489762641,9.728167751,11.36725,27.41395,-3.22850175,0,1.441854167,213.9291667,513200,252000,13400,154000,63200
5/9/16,5050,0.05483,1.62573,0.000788629,0,0.016255389,0.005266106,0.166837464,0,0.009362533,0.16424221,0.149901505,0.048914248,0.005812588,0.061299118,0.029889245,0.023653544,0,0.026404638,0,0.083544021,0.004554653,0.006854576,0.00338248,0.042589452,0.004713242,0,0,0.001957996,0.054896195,0.002770048,0.005115691,0,0.001467193,0,0,0.036234681,0,0.003188036,0.002786091,0.027465483,0.001360078,0,211.3887736,0.912685631,2.943509172,0.660058153,0.090398597,0.005958084,0.015175121,1.116307895,0.440535363,0.207861467,0.288281322,0.654388605,0.140574904,0.006807668,20.64949432,6.107895679,3.896622239,0.14591538,0.093088871,4.44264266,5.262636311,-22.30308071,527.9806041,128.9862774,6.50251568,0.101891186,0.746208152,0.334754704,15.2865621,1.305164198,35.24533079,10.05255,28.7057,-3.844985883,0,4.909666667,267.8000833,6091800,20000,2800,62500,18700
5/19/16,9960,0.0479,1.3408,0.000907401,0,0.00320946,0.001634823,0.157844371,0,0.007831798,0.180208511,0.164696752,0.008027638,0.005031591,0.080291392,0.007196606,0.026963623,0,0.02614139,0.00064946,0.032604678,0.002188466,0.006921731,0.003517561,0.018866905,0.006738424,0.001266339,0.001335651,0.007476991,0.11554095,0.002857868,0.004261364,0,0,0.00300912,0.001487845,0.0948094,0.001386946,0.002749071,0.002258635,0.013302277,0.002811702,0,431.2775353,0.913923272,2.423036193,0.820569674,0.039526409,0.00560694,0.012863389,0.969505866,0.450691656,0.225588102,0.306069715,0.67911112,0.240483757,0.012482397,19.26583163,10.70111883,9.432132414,0.247133539,0.217827341,6.125097122,6.909472685,-19.92714957,296.0925211,54.52719581,0.650059332,0.104180746,0.112709963,0.546598895,0.279004796,0.005700435,1.593127261,13.76185,27.5774,-3.067693391,0,2.299,221.221375,152320,36750,896,7000,13930
5/30/16,9900,0.0559,1.3876,0.001184808,0,0.014838456,0.001666672,0.163592295,0.000637781,0.00803352,0.203524729,0.138492658,0.013000185,0.005231305,0.093005426,0.012535376,0.03249928,0,0.025234582,0,0.045216659,0.00176078,0.00780322,0.003225425,0.015973702,0.009703286,0.001147722,0.000814931,0.004728473,0.081739927,0.009873079,0.002451384,0,0,0.002303263,0.001158462,0.061735718,0.007132175,0.005251721,0.001834157,0.014849715,0.002453755,0.000890825,307.3692767,0.680470911,2.79043359,0.755270045,0.053019879,0.0151248,0.013264825,0.776465887,0.523037472,0.202297564,0.25208487,0.481963308,0.170370761,0.009112359,18.69666809,5.439705482,4.601352787,0.175206465,0.148204118,4.679965541,6.425596114,-20.77493701,286.2439868,73.54547641,0.441450843,0.107466769,0.129528925,0.745805709,0.277511297,0.125915668,0.069949795,14.4541,26.70255,-2.996923922,20.6,1.655583333,212.4881875,1432406,13998,3120,0,48327
6/9/16,9980,0.1039,3.0451,0.001214964,0,0.004117031,0.002754726,0.123314179,0.001000144,0.008859661,0.231387745,0.118835905,0.016771596,0.005419597,0.118355706,0,0.034012317,0,0.031024262,0.004342932,0.031736475,0.002729088,0.000955584,0.00275647,0.026016626,0.009527888,0.002463008,0.003463828,0.005384207,0.082931956,0.003503402,0.007304549,0,0,0.004418373,0.000765647,0.090407441,0,0.003954099,0.00380601,0.009660964,0.003070791,0,437.7358874,0.51357908,1.759910547,1.09013998,0.032692059,0.0074575,0.014279258,0.912147848,0.512408996,0.198446194,0.25849757,0.504475083,0.208193807,0.008906324,23.37595163,9.142990491,7.839051619,0.208452283,0.178723603,4.778653152,6.971762304,-19.81911901,543.2034311,130.458023,NA,NA,NA,NA,0.455651461,0.177126892,2.908082554,14.45555,26.5301,-2.980483327,2.6,1.379583333,187.5260208,NA,NA,NA,NA,NA
7/11/16,10000,1.37734,3.48474,0.000618931,0,0.002217328,0.001218943,0.206948791,0.000635981,0.004018935,0.108778282,0.035716204,0.028840483,0.004802652,0.029605103,0,0.018017338,0,0.048165453,0,0.047407617,0.002427397,0.034913137,0.007160004,0.148130434,0.001244367,0,0,0.004426682,0.059958524,0.002450653,0.000476676,0,0,0.005251453,0.028268001,0.149418799,0.002386927,0.001139673,0.00116651,0.003186121,0.009458495,0,950.0494539,0.328339479,0.291090508,2.492035972,0.082320754,0.003590326,0.008821586,2.673283591,0.365430585,0.104178162,0.488120772,1.335741429,0.397672347,0.039854687,9.978057154,38.38271815,20.31243787,0.404007581,0.213804005,5.142520118,6.567939015,-24.72778904,716.483011,132.7446802,NA,1.108011333,NA,NA,0.159576087,0.414684637,20.20152887,16.76465,25.87025,-2.957702019,8.2,1.453145833,189.5147917,144000,39661,8200,95653,24398
8/22/16,10000,0.0648,1.7017,0.000898831,0,0.018749883,0.002887561,0.140284975,0.001786416,0.006927366,0.163717967,0.111694737,0.030244906,0.004331658,0.029655634,0.049820227,0.021566522,0,0.032603962,0,0.132635781,0.001980543,0.015185896,0.002943402,0.025300586,0.002370575,0.001819571,0,0.003872445,0.104256574,0.004768612,0.000938912,0,0,0.001422266,0,0.043548339,0.004173014,0.002383951,0.002835221,0.026752171,0.001922449,0,303.9134685,0.68223872,3.363183318,0.41770353,0.147821677,0.007152563,0.011259024,1.511785805,0.381150027,0.173245341,0.405737688,1.064509142,0.189713661,0.006815847,27.83420009,5.929571886,4.609679215,0.195107243,0.151677359,4.001409929,6.343701165,-19.5895555,658.8349029,140.1307878,9.887185501,0.131689811,NA,0.932570749,6.259331785,0.933631317,28.59336043,11.43445,28.46025,-3.374051444,0,3.169916667,213.5939792,13284810,3500,6500,22750,21000
9/11/16,9790,0.0477,1.3351,0,0,0.010804234,0,0.120538585,0.004548861,0.01015002,0.191515286,0.110873831,0.018025945,0.005963854,0.092631288,0,0.034376779,0,0.065091625,0,0.063881527,0.013928455,0.032223878,0,0.06599893,0.006700216,0.004560498,0,0,0.068726774,0,0.00779205,0,0,0,0,0.065154506,0,0,0,0.006512859,0,0,280.213258,0.578929411,1.139163446,0.948022188,0.096105405,0,0.016113874,1.893476566,0.438303482,0.227243644,0.302498474,0.690157588,0.232104088,0,Inf,6.643375143,3.832003038,0.232104088,0.13388128,5.032259516,6.607411975,-24.63701646,280.4271481,68.78731277,0.145243216,0.728277695,0.268713852,0.436130402,0.532445571,0.325567635,18.66440538,14.97625,27.5103,-3.029582625,0,1.479458333,208.3810417,14000,57750,6760,77000,1910
10/2/16,10000,0.0519,1.3996,0.002481962,0,0.006792689,0.001349067,0.120317271,0.004362175,0.00717711,0.157886283,0.132805403,0.013551315,0.008098457,0.094569503,0.004238482,0.022524993,0,0.031221231,0,0.060694548,0.015525002,0.025887354,0.001916191,0.067658095,0.005538768,0,0,0.002222628,0.1007006,0.007548542,0.003182943,0,0,0.002179272,0.001576042,0.077768807,0.005419825,0.003469759,0.002504142,0.004539267,0.003143251,0,168.8821726,0.841145924,1.398621051,0.772277501,0.086581903,0.011018302,0.015275568,1.386070653,0.420649237,0.196600887,0.349381287,0.830576299,0.274194128,0.005714861,47.97914398,4.663743276,3.051566339,0.276153676,0.180692035,4.203116153,4.953755998,-25.8167208,272.6512543,57.05755942,0.295765617,0.931132292,0.674782018,0.638483389,8.09546364,0.956749612,36.50638381,12.68415,28.3613,-3.193375896,7.4,0.847395833,208.9210417,NA,NA,NA,NA,NA
10/22/16,9890,0.0466,1.3841,0.001581277,0,0.007131421,0.001191357,0.067166891,0.002704252,0.022945251,0.194420448,0.063451995,0.010954651,0.012516541,0.24269147,0.005791291,0.020966405,0.000942949,0.030579445,0,0.042363747,0.012588842,0.015091205,0.001180928,0.040545027,0.01069666,0.001940516,0.001522018,0.002019964,0.058745296,0.035563758,0.007444637,0,0,0.006112823,0,0.043113144,0.024548129,0.004640862,0.001795231,0.001680425,0.002562737,0,88.6933153,0.326364824,1.297594438,0.733899515,0.057454952,0.040204619,0.035461792,1.458497313,0.625094064,0.128882481,0.218165868,0.349012861,0.165129513,0.003200892,51.58859619,1.441114496,0.931579377,0.160695564,0.103878404,4.111173157,6.314586305,-26.70194037,90.32629846,29.13863342,0.02472292,0.233575586,0.17300916,0.931384174,20.82700995,1.909162269,48.27117289,11.23185,28.83445,-4.301481179,22.4,1.610458333,174.7875,NA,NA,NA,NA,NA
11/15/16,10000,0.02,0.6473,0,0,0.010946656,0,0.084138582,0,0.010493259,0.261371221,0.071901671,0.014681006,0.023719446,0.165008629,0,0.031287307,0,0.049475447,0,0.045155063,0.012466102,0.021615012,0,0.048537162,0.013557215,0,0,0,0.051063972,0.016750669,0.013278289,0,0,0,0,0.044088492,0.010464801,0,0,0,0,0,38.3887548,0.275094062,1.076373655,0.863397234,0.066770075,0.016750669,0.034212705,1.581326445,0.596450479,0.165942714,0.2104597,0.352853602,0.165304637,0,Inf,0.634583918,0.365278459,0.165304637,0.095152464,NA,NA,-26.48151799,74.71962914,NA,0.027253365,0.107241971,0.111743582,1.739534691,23.34965984,1.99508081,51.5583867,NA,NA,NA,19.2,1.832958333,182.0533333,7520,15000,3160,45000,120
11/26/16,10000,0.0386,1.3106,0,0,0.009458095,0,0.058980046,0.002720102,0.009028941,0.242629768,0.054487046,0.011996345,0.017381771,0.175504425,0.0023898,0.028805004,0,0.05500883,0,0.0607505,0.010108698,0.025783869,0,0.050550922,0.011721256,0,0,0,0.05667974,0.030394937,0.014306279,0,0,0,0,0.04687781,0.019206355,0.005229462,0,0,0,0,60.40421344,0.224568676,0.92163126,0.827064672,0.086534369,0.035624398,0.026410712,1.90969705,0.579535055,0.155327261,0.243032641,0.419357965,0.179892341,0,Inf,1.086625537,0.625531234,0.179892341,0.10355755,5.508304426,9.723932807,-26.80407826,84.89483169,15.50597492,0.080456241,0.116699801,0.288701672,0.759261939,24.33865538,1.876291838,53.14253006,9.72485,25.84535,-3.35249023,25.8,1.394854167,209.4560417,6800,18000,10800,31500,640
12/3/16,8850,0.0409,1.3647,0,0,0,0,0.083975178,0,0,0.279057978,0.056857381,0,0.021210894,0.218570253,0,0,0,0.079594997,0,0.060796313,0,0.018150365,0,0.055355902,0,0,0,0,0.047925279,0,0.025584238,0,0,0,0,0.052921223,0,0,0,0,0,0,52.85156786,0.203747556,0.828796494,1.104244433,0.078946678,0,0.021210894,Inf,0.602814303,0.162036615,0.235149082,0.390085439,0.174352769,0,Inf,1.041222283,0.602248107,0.174352769,0.100846502,5.240564095,9.058708002,-26.52937803,78.08777774,14.19685502,0.0940608,0.11279273,0.108822768,1.006182746,25.2017609,2.013725583,53.85421058,9.1624,26.1869,-3.40502755,15.8,2.130791667,183.3389583,7440,24750,2520,24750,1270
12/15/16,9260,0.0412,1.3553,0.004949363,0,0.026751643,0,0.075137384,0,0.013067692,0.237810265,0.061293028,0.016583949,0.025405341,0.157957132,0,0.025862094,0,0.049782923,0,0.069043725,0.014862413,0.028547966,0,0.04955406,0.016717771,0,0,0,0.042477838,0.011808273,0.027831676,0,0,0,0,0.036728505,0.00782696,0,0,0,0,0,37.20276949,0.257739203,0.903687078,0.864650991,0.097591691,0.011808273,0.038473033,1.924937824,0.577431824,0.164769721,0.226352093,0.391997952,0.157308368,0,Inf,0.631998591,0.318217636,0.157308368,0.079206343,4.206875968,7.370606013,-27.40184079,81.61002661,14.20582298,0.047265116,0.141412166,0.118268694,1.232308895,26.45198016,2.504302547,54.77886022,7.52165,26.93545,-3.658206357,0,1.018104167,275.8980833,2480,9750,2160,82725,200
1/15/17,9920,0.0447,1.3172,0,0,0.012269266,0,0.062466883,0,0.007595772,0.222901814,0.033868296,0.011374153,0.01786155,0.278709054,0,0.016379856,0,0.077491076,0,0.038207944,0.007099846,0.018726435,0,0.029701304,0.017322544,0,0,0,0.045259165,0.026805172,0.006294901,0,0,0.017487505,0,0.021544655,0.026007934,0.004624875,0,0,0,0,54.91027011,0.151942665,1.130838272,0.47602856,0.056934379,0.031430047,0.025457323,4.73087658,0.676564864,0.134034129,0.170927008,0.252639499,0.132719064,0,Inf,0.63784234,0.369779819,0.115231559,0.06680382,7.335734063,8.183447567,-27.66995883,79.86783394,12.40624601,0.047288701,0.222714284,0.152762775,0.735514,28.33157711,2.333002215,54.42151348,6.7134,28.11545,-3.536663092,0,0.7495625,250.7107708,7300,23250,2720,103365,910
2/17/17,9750,0.0453,1.3939,0,0,0.007095624,0,0.048765051,0,0.007134019,0.185806679,0.038697643,0.013102091,0.015739201,0.196159195,0,0.016507579,0,0.08576214,0,0.22522423,0.007108761,0.02874892,0,0.034565416,0.012081117,0,0,0,0.036612868,0.003853969,0,0,0,0,0,0.029424589,0.002294645,0.005316262,0,0,0,0,69.02407135,0.208268311,0.812070124,0.803667973,0.25397315,0.009170231,0.02287322,5.195319049,0.484245762,0.140967363,0.354576023,0.732223287,0.129351794,0,Inf,0.915732045,0.467505042,0.129351794,0.066037457,8.074046678,7.838380566,-26.92916412,92.36275599,12.11081768,0.063275685,0.073724714,0.084549289,1.609142571,28.56597923,2.232967775,55.77342991,6.66765,28.1833,-3.948729497,40.2,1.776020833,158.1318125,7140,10990,1760,9057,2515
3/15/17,11820,0.0595,1.4564,0.000818658,0,0.012959261,0.002316008,0.089070041,0,0.006315385,0.1936313,0.110332005,0.026232689,0.005452979,0.114995585,0.019458365,0.016499237,0.003380996,0.024349375,0.001525917,0.045113301,0.00118028,0.007612605,0.002645719,0.030549477,0.004441703,0.002586917,0.001695068,0.004412069,0.114420904,0.028113535,0.002740873,0,0,0.002251287,0.001205723,0.070874799,0.018312512,0.002541686,0.001886371,0.019110587,0.003948261,0,260.5883411,0.569804601,2.357769805,0.619421771,0.052725906,0.030655221,0.011768364,1.475787932,0.478968652,0.158394779,0.319349904,0.666744896,0.22740414,0.008263511,27.51907015,5.082036434,4.182371703,0.230515573,0.189707772,4.344472379,4.794877319,-22.55655111,239.6665434,48.77404896,3.063746381,0.102357851,0.255895751,0.603025743,22.45143412,1.852924017,40.26234144,7.1927,27.8858,-3.805118773,35,1.236229167,167.1558333,310348,3140,3312,6239,14144
3/30/17,10000,0.0519,1.3795,0,0,0.00495067,0,0.111028417,0,0.008105309,0.221735343,0.119132987,0.027764758,0.007044534,0.112968402,0,0.028163137,0,0.047888907,0,0.052751393,0,0,0,0.027290775,0,0,0,0,0.112785166,0,0.012094019,0,0,0,0,0.084922019,0,0,0,0.021374162,0,0,172.5089162,0.53727559,2.25724987,0.752953797,0.052751393,0,0.015149843,1.700410967,0.465832676,0.20727905,0.299123516,0.642126522,0.22499796,0,Inf,3.88141543,3.410625221,0.22499796,0.197707185,4.064393701,5.595649453,-21.1640014,272.8118585,61.7411998,2.197376102,0.103751999,0.14824342,0.615402001,23.74811938,1.969726926,38.41360379,NA,NA,NA,33.6,2.169020833,144.0122083,234732,11775,3019,7850,15362
